 ex1018                    SWAT+ 2025-11-12        MODULAR Rev 2025.61.0.2.11-341-ga4e85d8                
 jday,   mon,   day,    yr,    unit,  gis_id,  name          ,        precip,     snofall,      snomlt,    surq_gen,        latq,    wateryld,        perc,          et,     ecanopy,      eplant,       esoil,   surq_cont,          cn,     sw_init,    sw_final,      sw_ave,      sw_300,    sno_init,   sno_final,     snopack,         pet,       qtile,         irr,  surq_runon,  latq_runon,    overbank,    surq_cha,    surq_res,     surq_ls,    latq_cha,    latq_res,     latq_ls,     gwsoilq,       satex,  satex_chan,   sw_change,     lagsurf,     laglatq,    lagsatex,    wet_evap,    wet_oflo,    wet_stor,   plant_cov    ,   mgt_ops                    
     ,      ,      ,      ,        ,        ,                ,          mm  ,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,         ---,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm
365,12,31,2018,3610,3610,hru03610        ,111.,5.32,5.32,3.43,.578E-02,3.43,.00,108.,.00,.00,108.,3.43,52.8,7.00,.300E-05,3.73,2.87,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.578E-02,.00,.00,.00,.00,.00,-.634,.691E-06,.129,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3611,3611,hru03611        ,125.,55.9,54.9,4.44,.739,5.18,.215,120.,.00,.00,120.,4.44,80.3,7.42,.200E-05,11.1,11.1,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.44,.00,.00,.739,.00,.00,.00,.00,.00,-.672,.204,1.25,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3612,3612,hru03612        ,125.,55.9,54.9,4.44,.247,4.69,.236,121.,.00,.00,121.,4.44,80.3,7.42,.200E-05,11.2,11.2,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.44,.00,.00,.247,.00,.00,.00,.00,.00,-.672,.852E-01,.417,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3613,3613,hru03613        ,125.,55.9,54.9,4.44,.365,4.81,.231,121.,.00,.00,121.,4.44,80.3,7.42,.200E-05,11.2,11.2,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.44,.00,.00,.365,.00,.00,.00,.00,.00,-.672,.497E-01,.614,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3614,3614,hru03614        ,125.,55.9,54.9,4.44,.128,4.57,.241,121.,.00,.00,121.,4.44,80.3,7.42,.200E-05,11.2,11.2,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.44,.00,.00,.128,.00,.00,.00,.00,.00,-.672,.186,.217,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3615,3615,hru03615        ,125.,55.9,54.9,4.44,.428E-02,4.45,.247,121.,.00,.00,121.,4.44,80.3,7.42,.200E-05,11.2,11.2,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.44,.00,.00,.428E-02,.00,.00,.00,.00,.00,-.672,.527,.856E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3616,3616,hru03616        ,111.,5.32,5.32,5.70,.193E-02,5.70,.165,105.,.00,.00,105.,5.70,60.2,.200E-05,.200E-05,1.90,1.90,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,5.70,.00,.00,.193E-02,.00,.00,.00,.00,.00,-.581E-06,.458,.451E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3617,3617,hru03617        ,111.,5.32,5.32,5.66,.556,6.21,.159,104.,.00,.00,104.,5.66,60.2,.200E-05,.200E-05,1.88,1.88,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,5.66,.00,.00,.556,.00,.00,.00,.00,.00,.130E-05,.145,1.01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3618,3618,hru03618        ,125.,55.9,54.9,4.46,.452,4.91,.302,120.,.00,.00,120.,4.46,80.9,3.98,.200E-05,7.18,7.18,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.46,.00,.00,.452,.00,.00,.00,.00,.00,-.360,.913E-02,.820,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3619,3619,hru03619        ,111.,5.32,5.32,5.68,.164,5.85,.163,105.,.00,.00,105.,5.68,60.2,.200E-05,.200E-05,1.89,1.89,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,5.68,.00,.00,.164,.00,.00,.00,.00,.00,.115E-06,.178E-01,.298,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3620,3620,hru03620        ,125.,55.9,54.9,4.46,.485E-01,4.51,.319,121.,.00,.00,121.,4.46,80.9,3.98,.200E-05,7.24,7.24,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.46,.00,.00,.485E-01,.00,.00,.00,.00,.00,-.360,.524E-01,.310,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3621,3621,hru03621        ,111.,5.32,5.32,3.43,.591E-03,3.43,.609E-02,108.,.00,.00,108.,3.43,52.8,7.00,.300E-05,3.67,2.86,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.591E-03,.00,.00,.00,.00,.00,-.634,2.87,.291E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3622,3622,hru03622        ,111.,5.32,5.32,3.43,.481E-04,3.43,.609E-02,108.,.00,.00,108.,3.43,52.8,7.00,.300E-05,3.67,2.86,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.481E-04,.00,.00,.00,.00,.00,-.634,6.41,.322E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3623,3623,hru03623        ,111.,5.32,5.32,3.43,.381E-02,3.43,.605E-02,108.,.00,.00,108.,3.43,52.8,7.00,.300E-05,3.67,2.86,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.381E-02,.00,.00,.00,.00,.00,-.634,.200,.451E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3624,3624,hru03624        ,111.,5.32,5.32,3.43,.569E-02,3.43,.602E-02,108.,.00,.00,108.,3.43,52.8,7.00,.300E-05,3.67,2.86,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.569E-02,.00,.00,.00,.00,.00,-.634,.389E-01,.657E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3625,3625,hru03625        ,111.,5.32,5.32,3.43,.474E-03,3.43,.900E-02,108.,.00,.00,108.,3.43,52.6,5.35,.300E-05,3.45,2.54,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.474E-03,.00,.00,.00,.00,.00,-.485,4.46,.655E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3626,3626,hru03626        ,111.,5.32,5.32,3.43,.262E-04,3.43,.901E-02,108.,.00,.00,108.,3.43,52.6,5.35,.300E-05,3.45,2.54,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.262E-04,.00,.00,.00,.00,.00,-.485,6.77,.813E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3627,3627,hru03627        ,111.,5.32,5.32,3.43,.296E-02,3.43,.898E-02,108.,.00,.00,108.,3.43,52.6,5.35,.300E-05,3.45,2.54,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.296E-02,.00,.00,.00,.00,.00,-.485,.926,.984E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3628,3628,hru03628        ,111.,5.32,5.32,3.43,.476E-02,3.43,.896E-02,108.,.00,.00,108.,3.43,52.6,5.35,.300E-05,3.45,2.54,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.476E-02,.00,.00,.00,.00,.00,-.485,.981E-01,.154,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3629,3629,hru03629        ,111.,5.32,5.32,3.43,.00,3.43,.168E-02,108.,.00,.00,108.,3.43,52.7,7.00,.300E-05,3.68,2.89,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.00,.00,.00,.00,.00,.00,-.634,7.65,.766E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3630,3630,hru03630        ,111.,5.32,5.32,3.43,.275E-03,3.43,.168E-02,108.,.00,.00,108.,3.43,52.7,7.00,.300E-05,3.68,2.89,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.275E-03,.00,.00,.00,.00,.00,-.634,2.75,.556E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3631,3631,hru03631        ,111.,5.32,5.32,3.43,.194E-02,3.43,.167E-02,108.,.00,.00,108.,3.43,52.7,7.00,.300E-05,3.68,2.89,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.194E-02,.00,.00,.00,.00,.00,-.634,.447E-01,.783E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3632,3632,hru03632        ,111.,5.32,5.32,3.43,.669E-03,3.43,.126E-01,108.,.00,.00,108.,3.43,52.7,6.20,.300E-05,3.56,2.70,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.669E-03,.00,.00,.00,.00,.00,-.561,1.20,.325E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3633,3633,hru03633        ,111.,5.32,5.32,3.43,.572E-04,3.43,.126E-01,108.,.00,.00,108.,3.43,52.7,6.20,.300E-05,3.56,2.70,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.572E-04,.00,.00,.00,.00,.00,-.561,3.14,.338E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3634,3634,hru03634        ,111.,5.32,5.32,3.43,.451E-02,3.43,.125E-01,108.,.00,.00,108.,3.43,52.7,6.20,.300E-05,3.56,2.70,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.451E-02,.00,.00,.00,.00,.00,-.561,.738E-01,.541E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3635,3635,hru03635        ,111.,5.32,5.32,9.03,.966E-02,9.04,.507E-01,102.,.00,.00,102.,9.03,61.1,4.43,.200E-05,2.59,2.59,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,9.03,.00,.00,.966E-02,.00,.00,.00,.00,.00,-.401,11.4,.133,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3636,3636,hru03636        ,111.,5.32,5.32,9.03,.181E-01,9.05,.507E-01,102.,.00,.00,102.,9.03,61.1,4.43,.200E-05,2.59,2.59,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,9.03,.00,.00,.181E-01,.00,.00,.00,.00,.00,-.401,7.07,.246,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3637,3637,hru03637        ,111.,5.32,5.32,9.03,.269E-01,9.06,.506E-01,102.,.00,.00,102.,9.03,61.1,4.43,.200E-05,2.59,2.59,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,9.03,.00,.00,.269E-01,.00,.00,.00,.00,.00,-.401,3.07,.364,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3638,3638,hru03638        ,111.,5.32,5.32,9.03,.402E-01,9.07,.505E-01,102.,.00,.00,102.,9.03,61.1,4.43,.200E-05,2.59,2.59,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,9.03,.00,.00,.402E-01,.00,.00,.00,.00,.00,-.401,.955,.542,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3639,3639,hru03639        ,111.,5.32,5.32,9.04,.199E-03,9.04,.507E-01,102.,.00,.00,102.,9.04,61.1,4.43,.200E-05,2.59,2.59,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,9.04,.00,.00,.199E-03,.00,.00,.00,.00,.00,-.401,15.1,.535E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3640,3640,hru03640        ,111.,5.32,5.32,3.43,.145E-02,3.43,.00,108.,.00,.00,108.,3.43,52.8,7.00,.300E-05,3.73,2.87,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.145E-02,.00,.00,.00,.00,.00,-.634,4.55,.365E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3641,3641,hru03641        ,111.,5.32,5.32,3.43,.268E-02,3.43,.00,108.,.00,.00,108.,3.43,52.8,7.00,.300E-05,3.73,2.87,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.268E-02,.00,.00,.00,.00,.00,-.634,3.50,.628E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3642,3642,hru03642        ,111.,5.32,5.32,3.43,.142E-04,3.43,.00,108.,.00,.00,108.,3.43,52.8,7.00,.300E-05,3.73,2.87,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.142E-04,.00,.00,.00,.00,.00,-.634,5.68,.562E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3643,3643,hru03643        ,111.,5.32,5.32,3.43,.570E-02,3.43,.00,108.,.00,.00,108.,3.43,52.8,7.00,.300E-05,3.73,2.87,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.570E-02,.00,.00,.00,.00,.00,-.634,.690,.127,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3644,3644,hru03644        ,111.,5.32,5.32,3.43,.395E-02,3.43,.00,108.,.00,.00,108.,3.43,52.8,7.00,.300E-05,3.73,2.87,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.395E-02,.00,.00,.00,.00,.00,-.634,1.90,.896E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3645,3645,hru03645        ,125.,55.9,54.9,4.46,.314,4.78,.307,120.,.00,.00,120.,4.46,80.9,3.98,.200E-05,7.20,7.20,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.46,.00,.00,.314,.00,.00,.00,.00,.00,-.360,4.44,.570,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3646,3646,hru03646        ,125.,55.9,54.9,4.46,.458,4.92,.301,120.,.00,.00,120.,4.46,80.9,3.98,.200E-05,7.18,7.18,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.46,.00,.00,.458,.00,.00,.00,.00,.00,-.360,3.58,.831,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3647,3647,hru03647        ,125.,55.9,54.9,4.46,.175,4.64,.313,121.,.00,.00,121.,4.46,80.9,3.98,.200E-05,7.22,7.22,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.46,.00,.00,.175,.00,.00,.00,.00,.00,-.360,5.14,.319,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3648,3648,hru03648        ,125.,55.9,54.9,4.46,.423E-02,4.47,.320,121.,.00,.00,121.,4.46,80.9,3.98,.200E-05,7.25,7.25,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.46,.00,.00,.423E-02,.00,.00,.00,.00,.00,-.360,6.43,.898E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3649,3649,hru03649        ,125.,55.9,54.9,4.46,.873,5.33,.284,120.,.00,.00,120.,4.46,80.9,3.98,.200E-05,7.11,7.11,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.46,.00,.00,.873,.00,.00,.00,.00,.00,-.360,3.96,1.58,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3650,3650,hru03650        ,125.,55.9,54.9,4.44,.362,4.81,.231,121.,.00,.00,121.,4.44,80.3,7.42,.200E-05,11.2,11.2,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.44,.00,.00,.362,.00,.00,.00,.00,.00,-.672,3.23,.610,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3651,3651,hru03651        ,125.,55.9,54.9,4.44,.141,4.58,.241,121.,.00,.00,121.,4.44,80.3,7.42,.200E-05,11.2,11.2,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.44,.00,.00,.141,.00,.00,.00,.00,.00,-.672,4.07,.238,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3652,3652,hru03652        ,125.,55.9,54.9,4.44,.677,5.12,.218,120.,.00,.00,120.,4.44,80.3,7.42,.200E-05,11.1,11.1,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.44,.00,.00,.677,.00,.00,.00,.00,.00,-.672,4.33,1.14,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3653,3653,hru03653        ,125.,55.9,54.9,4.44,.253,4.70,.236,121.,.00,.00,121.,4.44,80.3,7.42,.200E-05,11.2,11.2,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.44,.00,.00,.253,.00,.00,.00,.00,.00,-.672,3.90,.427,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3654,3654,hru03654        ,125.,55.9,54.9,4.44,.373E-02,4.45,.247,121.,.00,.00,121.,4.44,80.3,7.42,.200E-05,11.2,11.2,.228,.00,6.61,452.,.00,.00,.00,.00,.00,4.44,.00,.00,.373E-02,.00,.00,.00,.00,.00,-.672,5.58,.753E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3655,3655,hru03655        ,111.,5.32,5.32,8.06,.438E-03,8.06,.00,103.,.00,.00,103.,8.06,52.7,6.41,.300E-05,3.34,2.67,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,8.06,.00,.00,.438E-03,.00,.00,.00,.00,.00,-.580,.00,.238E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3656,3656,hru03656        ,111.,5.32,5.32,8.06,.360E-04,8.06,.00,103.,.00,.00,103.,8.06,52.7,6.41,.300E-05,3.34,2.67,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,8.06,.00,.00,.360E-04,.00,.00,.00,.00,.00,-.580,.974E-05,.313E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3657,3657,hru03657        ,111.,5.32,5.32,8.06,.247E-03,8.06,.00,103.,.00,.00,103.,8.06,52.7,6.41,.300E-05,3.35,2.69,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,8.06,.00,.00,.247E-03,.00,.00,.00,.00,.00,-.580,.00,.527E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3658,3658,hru03658        ,111.,5.32,5.32,8.06,.00,8.06,.00,103.,.00,.00,103.,8.06,52.7,6.41,.300E-05,3.35,2.69,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,8.06,.00,.00,.00,.00,.00,.00,.00,.00,-.580,.553E-03,.521E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3659,3659,hru03659        ,111.,5.32,5.32,8.06,.00,8.06,.00,103.,.00,.00,103.,8.06,52.6,4.94,.300E-05,3.13,2.38,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,8.06,.00,.00,.00,.00,.00,.00,.00,.00,-.447,.928E-04,.582E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3660,3660,hru03660        ,111.,5.32,5.32,8.06,.286E-03,8.06,.00,103.,.00,.00,103.,8.06,52.6,4.94,.300E-05,3.13,2.38,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,8.06,.00,.00,.286E-03,.00,.00,.00,.00,.00,-.447,.00,.490E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3661,3661,hru03661        ,111.,5.32,5.32,8.06,.542E-04,8.06,.00,103.,.00,.00,103.,8.06,52.7,5.70,.300E-05,3.23,2.52,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,8.06,.00,.00,.542E-04,.00,.00,.00,.00,.00,-.516,.00,.335E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3662,3662,hru03662        ,111.,5.32,5.32,12.5,.131E-01,12.5,.433E-01,98.5,.00,.00,98.5,12.5,61.1,4.10,.200E-05,2.43,2.43,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,12.5,.00,.00,.131E-01,.00,.00,.00,.00,.00,-.371,.00,.179,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3663,3663,hru03663        ,111.,5.32,5.32,8.06,.376E-03,8.06,.00,103.,.00,.00,103.,8.06,52.7,6.41,.300E-05,3.39,2.68,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,8.06,.00,.00,.376E-03,.00,.00,.00,.00,.00,-.580,.00,.405E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3664,3664,hru03664        ,111.,5.32,5.32,8.06,.231E-02,8.06,.00,103.,.00,.00,103.,8.06,52.7,6.41,.300E-05,3.39,2.68,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,8.06,.00,.00,.231E-02,.00,.00,.00,.00,.00,-.580,.00,.550E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3665,3665,hru03665        ,111.,5.32,5.32,8.06,.335E-02,8.06,.00,103.,.00,.00,103.,8.06,52.7,6.41,.300E-05,3.39,2.68,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,8.06,.00,.00,.335E-02,.00,.00,.00,.00,.00,-.580,.00,.769E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3666,3666,hru03666        ,111.,5.32,5.32,3.43,.551E-03,3.43,.609E-02,108.,.00,.00,108.,3.43,52.8,7.00,.300E-05,3.67,2.86,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.551E-03,.00,.00,.00,.00,.00,-.634,1.67,.276E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3667,3667,hru03667        ,111.,5.32,5.32,3.43,.466E-04,3.43,.609E-02,108.,.00,.00,108.,3.43,52.8,7.00,.300E-05,3.67,2.86,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.466E-04,.00,.00,.00,.00,.00,-.634,3.92,.321E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3668,3668,hru03668        ,111.,5.32,5.32,3.43,.349E-02,3.43,.605E-02,108.,.00,.00,108.,3.43,52.8,7.00,.300E-05,3.67,2.86,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.349E-02,.00,.00,.00,.00,.00,-.634,.701E-01,.416E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3669,3669,hru03669        ,111.,5.32,5.32,3.43,.120E-04,3.43,.901E-02,108.,.00,.00,108.,3.43,52.6,5.35,.300E-05,3.45,2.54,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.120E-04,.00,.00,.00,.00,.00,-.485,2.99,.802E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3670,3670,hru03670        ,111.,5.32,5.32,3.43,.167E-02,3.43,.899E-02,108.,.00,.00,108.,3.43,52.6,5.35,.300E-05,3.45,2.54,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.167E-02,.00,.00,.00,.00,.00,-.485,.493,.588E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,3671,3671,hru03671        ,111.,5.32,5.32,3.43,.704E-04,3.43,.168E-02,108.,.00,.00,108.,3.43,52.7,7.00,.300E-05,3.68,2.89,.00,.00,.985E-01,969.,.00,.00,.00,.00,.00,3.43,.00,.00,.704E-04,.00,.00,.00,.00,.00,-.634,.783,.691E-01,.00,.00,.00,.00,                                        ,                                        
