 ex1018                    SWAT+ 2025-11-12        MODULAR Rev 2025.61.0.2.11-341-ga4e85d8                
  jday,   mon,   day,    yr,   unit , gis_id , name           ,      sedyld,     sedorgn,     sedorgp,     surqno3,     lat3no3,    surqsolp,        usle,     sedminp,     tileno3,     lchlabp,    tilelabp,      satexn,    plant_cov   ,    mgt_ops                   ,       percn
      ,      ,      ,      ,        ,        ,                ,         tha,        kgha,        kgha,        kgha,        kgha,        kgha,        tons,        kgha,        kgha,        kgha,        kgha,        kgha,                ,                              ,        kgha
365,12,31,2018,114,114,hru00114        ,.582E-07,.364E-06,.364E-06,.364E-06,.00,.364E-06,.00,.727E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,115,115,hru00115        ,.364E-05,.124E-04,.162E-05,.278E-03,.347E-03,.143E-05,.00,.224E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,116,116,hru00116        ,.162E-04,.321E-04,.403E-05,.279E-03,.237E-02,.157E-05,.00,.547E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,117,117,hru00117        ,.940E-06,.370E-05,.554E-06,.278E-03,.115E-04,.136E-05,.00,.819E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,118,118,hru00118        ,.462E-04,.878E-04,.105E-04,.279E-03,.374E-02,.159E-05,.00,.139E-04,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,119,119,hru00119        ,.909E-04,.163E-03,.192E-04,.279E-03,.526E-02,.159E-05,.00,.251E-04,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,120,120,hru00120        ,.110E-05,.388E-05,.574E-06,.321E-03,.241E-04,.135E-05,.00,.902E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,121,121,hru00121        ,.397E-05,.125E-04,.162E-05,.321E-03,.333E-03,.141E-05,.00,.243E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,122,122,hru00122        ,.173E-04,.314E-04,.393E-05,.321E-03,.222E-02,.155E-05,.00,.581E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,123,123,hru00123        ,.499E-04,.855E-04,.102E-04,.321E-03,.359E-02,.157E-05,.00,.148E-04,.00,.00,.00,.00,                                        ,                                        ,.00
