 ex1018                    SWAT+ 2025-11-12        MODULAR Rev 2025.61.0.2.11-341-ga4e85d8                
       jday,        mon,        day,         yr,            unit,              gis_id ,    name        ,          sed_c,         surq_c,       surq_doc,       surq_dic,         latq_c,       latq_doc,       latq_dic,         perc_c,       perc_doc,       perc_dic,      res_decay,      man_app_c,    man_graze_c,          rsp_c,         emit_c
           ,           ,           ,           ,                ,                     ,                ,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha,        kg C/ha
365,12,31,2018,8351,8351,hru08351        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8352,8352,hru08352        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8353,8353,hru08353        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8354,8354,hru08354        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8355,8355,hru08355        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8356,8356,hru08356        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8357,8357,hru08357        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8358,8358,hru08358        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8359,8359,hru08359        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8360,8360,hru08360        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8361,8361,hru08361        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8362,8362,hru08362        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8363,8363,hru08363        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8364,8364,hru08364        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8365,8365,hru08365        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8366,8366,hru08366        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8367,8367,hru08367        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8368,8368,hru08368        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8369,8369,hru08369        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8370,8370,hru08370        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8371,8371,hru08371        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8372,8372,hru08372        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8373,8373,hru08373        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8374,8374,hru08374        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8375,8375,hru08375        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8376,8376,hru08376        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8377,8377,hru08377        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8378,8378,hru08378        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8379,8379,hru08379        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8380,8380,hru08380        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8381,8381,hru08381        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8382,8382,hru08382        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8383,8383,hru08383        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8384,8384,hru08384        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8385,8385,hru08385        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8386,8386,hru08386        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8387,8387,hru08387        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8388,8388,hru08388        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8389,8389,hru08389        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8390,8390,hru08390        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8391,8391,hru08391        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8392,8392,hru08392        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8393,8393,hru08393        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8394,8394,hru08394        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8395,8395,hru08395        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8396,8396,hru08396        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8397,8397,hru08397        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8398,8398,hru08398        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8399,8399,hru08399        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8400,8400,hru08400        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8401,8401,hru08401        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8402,8402,hru08402        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8403,8403,hru08403        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8404,8404,hru08404        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8405,8405,hru08405        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8406,8406,hru08406        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8407,8407,hru08407        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8408,8408,hru08408        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8409,8409,hru08409        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8410,8410,hru08410        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8411,8411,hru08411        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8412,8412,hru08412        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8413,8413,hru08413        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8414,8414,hru08414        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8415,8415,hru08415        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8416,8416,hru08416        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8417,8417,hru08417        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8418,8418,hru08418        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8419,8419,hru08419        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8420,8420,hru08420        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8421,8421,hru08421        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8422,8422,hru08422        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8423,8423,hru08423        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8424,8424,hru08424        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8425,8425,hru08425        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8426,8426,hru08426        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8427,8427,hru08427        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8428,8428,hru08428        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8429,8429,hru08429        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8430,8430,hru08430        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8431,8431,hru08431        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8432,8432,hru08432        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8433,8433,hru08433        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8434,8434,hru08434        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8435,8435,hru08435        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8436,8436,hru08436        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8437,8437,hru08437        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8438,8438,hru08438        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8439,8439,hru08439        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8440,8440,hru08440        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8441,8441,hru08441        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8442,8442,hru08442        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8443,8443,hru08443        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8444,8444,hru08444        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8445,8445,hru08445        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8446,8446,hru08446        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8447,8447,hru08447        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8448,8448,hru08448        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8449,8449,hru08449        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8450,8450,hru08450        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8451,8451,hru08451        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8452,8452,hru08452        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8453,8453,hru08453        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8454,8454,hru08454        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8455,8455,hru08455        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8456,8456,hru08456        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8457,8457,hru08457        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8458,8458,hru08458        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8459,8459,hru08459        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8460,8460,hru08460        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8461,8461,hru08461        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8462,8462,hru08462        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8463,8463,hru08463        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8464,8464,hru08464        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8465,8465,hru08465        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8466,8466,hru08466        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8467,8467,hru08467        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8468,8468,hru08468        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8469,8469,hru08469        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8470,8470,hru08470        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8471,8471,hru08471        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8472,8472,hru08472        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8473,8473,hru08473        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8474,8474,hru08474        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8475,8475,hru08475        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8476,8476,hru08476        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8477,8477,hru08477        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8478,8478,hru08478        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8479,8479,hru08479        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8480,8480,hru08480        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8481,8481,hru08481        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8482,8482,hru08482        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8483,8483,hru08483        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8484,8484,hru08484        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8485,8485,hru08485        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8486,8486,hru08486        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8487,8487,hru08487        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8488,8488,hru08488        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8489,8489,hru08489        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8490,8490,hru08490        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8491,8491,hru08491        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8492,8492,hru08492        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8493,8493,hru08493        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8494,8494,hru08494        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8495,8495,hru08495        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8496,8496,hru08496        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8497,8497,hru08497        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8498,8498,hru08498        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8499,8499,hru08499        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8500,8500,hru08500        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8501,8501,hru08501        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8502,8502,hru08502        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8503,8503,hru08503        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8504,8504,hru08504        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8505,8505,hru08505        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8506,8506,hru08506        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8507,8507,hru08507        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8508,8508,hru08508        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8509,8509,hru08509        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8510,8510,hru08510        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8511,8511,hru08511        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8512,8512,hru08512        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8513,8513,hru08513        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8514,8514,hru08514        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8515,8515,hru08515        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8516,8516,hru08516        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8517,8517,hru08517        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8518,8518,hru08518        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8519,8519,hru08519        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8520,8520,hru08520        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8521,8521,hru08521        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8522,8522,hru08522        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8523,8523,hru08523        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8524,8524,hru08524        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8525,8525,hru08525        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8526,8526,hru08526        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8527,8527,hru08527        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8528,8528,hru08528        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8529,8529,hru08529        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8530,8530,hru08530        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8531,8531,hru08531        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8532,8532,hru08532        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8533,8533,hru08533        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8534,8534,hru08534        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8535,8535,hru08535        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8536,8536,hru08536        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8537,8537,hru08537        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8538,8538,hru08538        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8539,8539,hru08539        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8540,8540,hru08540        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8541,8541,hru08541        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8542,8542,hru08542        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8543,8543,hru08543        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8544,8544,hru08544        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8545,8545,hru08545        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8546,8546,hru08546        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8547,8547,hru08547        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8548,8548,hru08548        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8549,8549,hru08549        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8550,8550,hru08550        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8551,8551,hru08551        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8552,8552,hru08552        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8553,8553,hru08553        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
365,12,31,2018,8554,8554,hru08554        ,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00
